product,price,link,years,kilometraje,created,id,city,state
mercedes-benz clase cla 200 1.6 turbo at,64000000,https://carro.mercadolibre.com.co/mco-2217725324-mercedes-benz-cla200-_jm#position=1&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2014,76700,2024-02-24,2217725324,usaquen,bogota d.c.
renault kangoo 1.6 express,51300000,https://carro.mercadolibre.com.co/mco-1394283941-renault-kangoo-express-_jm#position=2&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2020,58000,2024-02-24,1394283941,usaquen,bogota d.c.
chevrolet tracker turbo premier,83000000,https://carro.mercadolibre.com.co/mco-1394210873-chevroelt-tracker-turbo-premier-_jm#position=3&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2021,45461,2024-02-24,1394210873,bosa,bogota d.c.
chevrolet tracker ls,44500000,https://carro.mercadolibre.com.co/mco-1394196973-chevrolet-tracker-ls-2015-_jm#position=4&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2015,100598,2024-02-24,1394196973,kennedy,bogota d.c.
chevrolet super carry 1.0 cargo,20800000,https://carro.mercadolibre.com.co/mco-1394282367-chevrolet-super-carry-_jm#position=5&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2007,27000,2024-02-24,1394282367,rafael uribe uribe,bogota d.c.
mazda 3 2.0 sport prime,58000000,https://carro.mercadolibre.com.co/mco-1394281115-mazda-3-_jm#position=6&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2017,47300,2024-02-24,1394281115,suba,bogota d.c.
bmw serie 3 m340i xdrive 3.0,195000000,https://carro.mercadolibre.com.co/mco-1394183799-bmw-serie-3-m340i-_jm#position=7&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2021,12822,2024-02-24,1394183799,usaquen,bogota d.c.
renault sandero 1.6 expression,39000000,https://carro.mercadolibre.com.co/mco-1394239831-renault-sandero-_jm#position=8&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2020,68000,2024-02-24,1394239831,suba,bogota d.c.
nissan x-trail 2.5 intelligent,68000000,https://carro.mercadolibre.com.co/mco-1394167251-nissan-x-trail-t31-_jm#position=9&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2014,108275,2024-02-24,1394167251,suba,bogota d.c.
toyota corolla cross 1.8 se-g hybrid,139000000,https://carro.mercadolibre.com.co/mco-2217617386-toyota-corolla-cross-se-g-hybrid-_jm#position=10&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2022,28000,2024-02-24,2217617386,usaquen,bogota d.c.
ford bronco 1.5 sport big,118000000,https://carro.mercadolibre.com.co/mco-2217630316-ford-bronco-sport-big-_jm#position=11&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2021,53000,2024-02-24,2217630316,suba,bogota d.c.
mitsubishi montero 2.5 4x4 at,164500000,https://carro.mercadolibre.com.co/mco-2217642260-mitsubishi-montero-sport-25-_jm#position=12&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2018,67377,2024-02-24,2217642260,suba,bogota d.c.
ford fusion 2.0 titanium 245 hp,65000000,https://carro.mercadolibre.com.co/mco-1394188575-ford-fusion-_jm#position=13&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2017,73800,2024-02-24,1394188575,usaquen,bogota d.c.
nissan march 1.6 active mt,39000000,https://carro.mercadolibre.com.co/mco-1394188431-nissan-march-_jm#position=14&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2018,59000,2024-02-24,1394188431,suba,bogota d.c.
kia cerato vivro,66000000,https://carro.mercadolibre.com.co/mco-2217654792-kia-cerato-vivro-_jm#position=15&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2019,57000,2024-02-24,2217654792,ciudad bolivar,bogota d.c.
nissan np300 frontier 2.5 cd 4x4 se mt 4p,98500000,https://carro.mercadolibre.com.co/mco-1394188247-nissan-np300-frontier-_jm#position=16&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2016,144683,2024-02-24,1394188247,usaquen,bogota d.c.
chevrolet onix 1.0 ltz turbo sedan at,72000000,https://carro.mercadolibre.com.co/mco-2217667646-chevrolet-onix-_jm#position=17&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2023,17930,2024-02-24,2217667646,usaquen,bogota d.c.
audi q3 1.4 tfsi ambition,93000000,https://carro.mercadolibre.com.co/mco-2217628358-audi-q3-14-tfsi-ambition-_jm#position=18&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2017,57525,2024-02-24,2217628358,cota,cundinamarca
dahiatsu delta super delta,72000000,https://carro.mercadolibre.com.co/mco-2217665532-dahiatsu-super-delta-_jm#position=19&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2009,18478,2024-02-24,2217665532,la calera,cundinamarca
toyota land cruiser prado vx,110000000,https://carro.mercadolibre.com.co/mco-2217626334-toyota-land-cruiser-prado-_jm#position=20&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2008,156960,2024-02-24,2217626334,tunjuelito,bogota d.c.
ford ranger 3.2 limited,155000000,https://carro.mercadolibre.com.co/mco-2217651848-ford-ranger-32-limited-4x4-2021-_jm#position=21&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2021,63026,2024-02-24,2217651848,sabaneta,antioquia
mercedes-benz clase c 180 1.8 at,95000000,https://carro.mercadolibre.com.co/mco-2217612648-mercedes-benz-clase-c-180-_jm#position=22&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2018,33000,2024-02-24,2217612648,usaquen,bogota d.c.
honda pilot 5dr 2wd exl prestige exl,148000000,https://carro.mercadolibre.com.co/mco-2217295316-honda-pilot-5dr-2wd-exl-_jm#position=23&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2021,31442,2024-02-24,2217295316,kennedy,bogota d.c.
toyota fortuner 2.7l 4x2,120000000,https://carro.mercadolibre.com.co/mco-2217621476-toyota-fortuner-_jm#position=24&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2014,48000,2024-02-24,2217621476,barrios unidos,bogota d.c.
toyota fortuner 2.4 sw4 street,168900000,https://carro.mercadolibre.com.co/mco-2217607558-toyota-fortuner-24-sw4-street-2019-_jm#position=25&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2019,49000,2024-02-24,2217607558,medellin,antioquia
chevrolet sail 1.4 sport ltz,37800000,https://carro.mercadolibre.com.co/mco-1394157069-chevrolet-sail-sport-ltz-_jm#position=26&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2017,52000,2024-02-24,1394157069,usaquen,bogota d.c.
chevrolet sonic 1.6 lt,34800000,https://carro.mercadolibre.com.co/mco-1394155785-chevrolet-sonic-16-lt-2015-_jm#position=27&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2015,93100,2024-02-24,1394155785,medellin,antioquia
chevrolet sonic 1.6 lt,34800000,https://carro.mercadolibre.com.co/mco-1394069959-chevrolet-sonic-16-lt-2015-_jm#position=28&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2015,93100,2024-02-24,1394069959,medellin,antioquia
honda hr-v 1.8  exl cvt,105000000,https://carro.mercadolibre.com.co/mco-2217086710-honda-hr-v-exl-cvt-_jm#position=29&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2021,21821,2024-02-24,2217086710,usaquen,bogota d.c.
dodge journey 2.4 se fl tp  4x2,48000000,https://carro.mercadolibre.com.co/mco-1394061255-dodge-journey-24-se-fl-tp-4x2-_jm#position=30&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2013,81000,2024-02-24,1394061255,suba,bogota d.c.
volvo xc60 2.0 t8 awd r-design hybrid polestar,270000000,https://carro.mercadolibre.com.co/mco-1393703521-volvo-xc60-_jm#position=31&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2022,16500,2024-02-24,1393703521,suba,bogota d.c.
audi a4 1.8 tfsi ambition,57500000,https://carro.mercadolibre.com.co/mco-1393728249-audi-a4-_jm#position=32&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2015,95000,2024-02-24,1393728249,suba,bogota d.c.
ford escape 2.0 se tp  4x4,64900000,https://carro.mercadolibre.com.co/mco-1393675887-ford-escape-20-se-tp-4x4-_jm#position=33&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2015,71576,2024-02-24,1393675887,suba,bogota d.c.
volkswagen amarok 2.0 highline,112900000,https://carro.mercadolibre.com.co/mco-1393688323-volkswagen-amarok-20-highline-2015-_jm#position=34&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2015,147094,2024-02-24,1393688323,medellin,antioquia
ford escape 2.0 titanium tp  4x4,80000000,https://carro.mercadolibre.com.co/mco-1393713097-ford-escape-20-titanium-tp-4x4-_jm#position=35&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2016,74480,2024-02-24,1393713097,barrios unidos,bogota d.c.
toyota rav4 2.5 limited,155000000,https://carro.mercadolibre.com.co/mco-1393700071-toyota-rav-4-25-limited-2020-_jm#position=36&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2020,41000,2024-02-24,1393700071,medellin,antioquia
chevrolet samurai 1.3,30000000,https://carro.mercadolibre.com.co/mco-1393697293-chevrolet-samurai-13-_jm#position=37&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,1997,47000,2024-02-24,1393697293,kennedy,bogota d.c.
nissan note 1.6 at,51000000,https://carro.mercadolibre.com.co/mco-1393734393-nissan-note-_jm#position=38&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2019,20618,2024-02-24,1393734393,usaquen,bogota d.c.
renault duster 2.0 intense,66000000,https://carro.mercadolibre.com.co/mco-1393643077-renualt-duster-intens-_jm#position=39&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2021,54400,2024-02-24,1393643077,suba,bogota d.c.
volkswagen jetta 2.0 trendline,29500000,https://carro.mercadolibre.com.co/mco-1393642013-volkswagen-jetta-_jm#position=40&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2009,99824,2024-02-24,1393642013,usaquen,bogota d.c.
mazda cx-5 2.5 grand touring camioneta,129500000,https://carro.mercadolibre.com.co/mco-2215540380-mazda-cx-5-grand-touring-_jm#position=41&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2022,39348,2024-02-24,2215540380,suba,bogota d.c.
renault twingo 1.2 access,26300000,https://carro.mercadolibre.com.co/mco-2215527310-renault-twingo-access-_jm#position=42&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2013,99990,2024-02-24,2215527310,usaquen,bogota d.c.
toyota 4runner 4.0 sr5 fl automatica,180000000,https://carro.mercadolibre.com.co/mco-2215551132-toyota-4runner-sr5-40-_jm#position=43&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2016,35450,2024-02-24,2215551132,antonio nariño,bogota d.c.
chevrolet equinox 1.5 rs tp 4x2,122000000,https://carro.mercadolibre.com.co/mco-1393640927-chevrolet-equinox-15-rs-tp-4x2-_jm#position=44&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2022,7600,2024-02-24,1393640927,suba,bogota d.c.
mazda 3 2.0 touring,60000000,https://carro.mercadolibre.com.co/mco-2215562376-mazda-3-20-touring-2016-_jm#position=45&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2016,82849,2024-02-24,2215562376,sabaneta,antioquia
toyota tundra 3.4 limited hybrid 4x4,550000000,https://carro.mercadolibre.com.co/mco-2215571472-toyota-tundra-limited-4x4-_jm#position=46&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2022,17800,2024-02-24,2215571472,chapinero,bogota d.c.
toyota land cruiser 300 3.4 vxr version dubai,590000000,https://carro.mercadolibre.com.co/mco-2215584116-toyota-land-cruiser-300-_jm#position=47&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2022,16800,2024-02-24,2215584116,chapinero,bogota d.c.
nissan x-trail 2.5 advance,79900000,https://carro.mercadolibre.com.co/mco-2215544222-nissan-x-trail-t32-_jm#position=48&search_layout=grid&type=item&tracking_id=00198d0e-4556-4e3f-bb0a-a2d4b8f4176f,2016,71000,2024-02-24,2215544222,usaquen,bogota d.c.
mercedes-benz clase a 1.6 a 200,72500000,https://carro.mercadolibre.com.co/mco-2215492298-mercedes-benz-16-a200-2016-_jm#position=1&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2016,57619,2024-02-24,2215492298,la estrella,antioquia
nissan sentra 2.0 blindaje 2 plus,26000000,https://carro.mercadolibre.com.co/mco-2215501504-nissan-sentra-20-blindaje-2-plus-2010-_jm#position=2&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2010,165416,2024-02-24,2215501504,medellin,antioquia
suzuki swift 1.2 live,42800000,https://carro.mercadolibre.com.co/mco-1393563147-suzuki-swift-live-_jm#position=3&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2016,5000,2024-02-24,1393563147,suba,bogota d.c.
toyota prado 2.7 sumo,63500000,https://carro.mercadolibre.com.co/mco-1393575917-toyota-prado-27-sumo-2004-_jm#position=4&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2004,220000,2024-02-24,1393575917,envigado,antioquia
renault duster iconic,91800000,https://carro.mercadolibre.com.co/mco-1393601211-renault-duster-iconic-13-turbo-2023-_jm#position=5&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2023,82,2024-02-24,1393601211,kennedy,bogota d.c.
ford ranger 3.2 limited,170000000,https://carro.mercadolibre.com.co/mco-2215435292-ford-ranger-limited-_jm#position=6&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2022,37200,2024-02-24,2215435292,kennedy,bogota d.c.
nissan frontier 2.5 d22/np300 estacas,78000000,https://carro.mercadolibre.com.co/mco-2215357916-nissan-frontier-d22np300-estacas-_jm#position=7&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2012,170000,2024-02-24,2215357916,suba,bogota d.c.
bmw serie 3 2.5 325i e30,81500000,https://carro.mercadolibre.com.co/mco-2215395280-bmw-serie-3-325-i-_jm#position=8&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,1987,197900,2024-02-24,2215395280,puente aranda,bogota d.c.
volkswagen saveiro 1.6l pick up,44500000,https://carro.mercadolibre.com.co/mco-2215381744-volkswagen-saveiro-16l-pick-up-2017-_jm#position=9&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2017,47000,2024-02-24,2215381744,medellin,antioquia
chevrolet super carry 1.0 furgon,29000000,https://carro.mercadolibre.com.co/mco-1393510069-chevrolet-super-carry-furgon-10-_jm#position=10&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2007,64500,2024-02-24,1393510069,martires,bogota d.c.
ford escape 3.0 xlt,40000000,https://carro.mercadolibre.com.co/mco-2215449922-ford-escape-xlt-_jm#position=11&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2009,66500,2024-02-24,2215449922,usaquen,bogota d.c.
ford ranger 2.2 xl f22cl3 4x2,33000000,https://carro.mercadolibre.com.co/mco-1393444835-ford-ranger-22-xl-f22cl3-4x2-2005-_jm#position=12&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2005,250000,2024-02-24,1393444835,envigado,antioquia
toyota prado 3.4 vx mt,81000000,https://carro.mercadolibre.com.co/mco-1393482613-toyota-prado-34-vx-mt-_jm#position=13&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2009,139000,2024-02-24,1393482613,usaquen,bogota d.c.
kia picanto 1.25 ion xtreme,31500000,https://carro.mercadolibre.com.co/mco-1393391309-kia-picanto-ion-xtreme-_jm#position=14&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2012,103780,2024-02-24,1393391309,suba,bogota d.c.
chevrolet captiva 2.4 sport 169 hp,38000000,https://carro.mercadolibre.com.co/mco-1393402773-chevrolet-captiva-sport-_jm#position=15&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2014,100344,2024-02-24,1393402773,fontibon,bogota d.c.
ford fiesta 1.6 titanium hb,40500000,https://carro.mercadolibre.com.co/mco-1393491617-ford-fiesta-titanium-_jm#position=16&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2014,59333,2024-02-24,1393491617,martires,bogota d.c.
volkswagen polo 1.4 6n2 mk3,16500000,https://carro.mercadolibre.com.co/mco-1393396195-volkswagen-polo-6n2-mk3-_jm#position=17&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2002,206000,2024-02-24,1393396195,suba,bogota d.c.
volkswagen gol 1.6 trendline,42000000,https://carro.mercadolibre.com.co/mco-2213988604-volkswagen-gol-16-trendline-mt-_jm#position=18&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2021,62000,2024-02-24,2213988604,suba,bogota d.c.
mazda cx-5 2.0 touring at,106000000,https://carro.mercadolibre.com.co/mco-2213999236-mazda-cx-5-20-touring-_jm#position=19&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2020,27000,2024-02-24,2213999236,suba,bogota d.c.
kia sorento 2.5 ex,40000000,https://carro.mercadolibre.com.co/mco-1393029175-kia-sorento-_jm#position=20&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2007,188000,2024-02-24,1393029175,suba,bogota d.c.
volkswagen jetta 2.0 europa at,39700000,https://carro.mercadolibre.com.co/mco-1393067403-volkswagen-jetta-20-europa-at-_jm#position=21&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2014,66000,2024-02-24,1393067403,suba,bogota d.c.
bmw x1 2.0 sdrive20i,120000000,https://carro.mercadolibre.com.co/mco-2213902336-bmw-x1-20-sdrive-20i-_jm#position=22&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2019,42800,2024-02-24,2213902336,usaquen,bogota d.c.
renault duster 2.0 dynamique 4x2 mt,56000000,https://carro.mercadolibre.com.co/mco-1393092517-reanult-duster-20-dynamique-mt-_jm#position=23&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2017,77750,2024-02-24,1393092517,engativa,bogota d.c.
chevrolet onix 1.0 ltz,68000000,https://carro.mercadolibre.com.co/mco-1393092037-chevrolet-onix-10-ltz-sedan-_jm#position=24&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2023,9300,2024-02-24,1393092037,usaquen,bogota d.c.
kia cerato forte 2.0 sx,42000000,https://carro.mercadolibre.com.co/mco-1393091943-kia-cerato-forte-20-sx-_jm#position=25&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2013,66000,2024-02-24,1393091943,barrios unidos,bogota d.c.
bmw x5 3.0 xdrive30d,197000000,https://carro.mercadolibre.com.co/mco-1393051127-bmw-x5-30-xdrive30d-_jm#position=26&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2018,46000,2024-02-24,1393051127,suba,bogota d.c.
toyota fortuner 2.7 sw4,155000000,https://carro.mercadolibre.com.co/mco-1393008117-toyota-fortuner-27-sw4-_jm#position=27&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2017,76000,2024-02-24,1393008117,usaquen,bogota d.c.
bmw x1 2.0 sdrive20i 2022,150000000,https://carro.mercadolibre.com.co/mco-2212926862-bmw-x1-20-sdrive20i-2022-_jm#position=28&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2022,26500,2024-02-24,2212926862,usaquen,bogota d.c.
chevrolet sail 1.4 ltz,27500000,https://carro.mercadolibre.com.co/mco-2212942318-chevrolet-sail-ltz-_jm#position=29&search_layout=grid&type=item&tracking_id=fa7697eb-ca04-43e5-a4be-774d1570977e,2014,103600,2024-02-24,2212942318,suba,bogota d.c.
